sku,category,description,unit,unit_price,currency,source,updated_at,tags
MAT-ESPATULA-PARA-ESQUINA-INTERIOR-5X4X10,CONSTRUCCION LIGERA - HERRAMIENTAS,Espatula para esquina interior 5x4x10,UND,490.46,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Espatula para esquina interior 5x4x10 CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Espatula para esquina interior 5x4x10 CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-TIZA-AZUL-8OZ,CONSTRUCCION LIGERA - HERRAMIENTAS,Tiza azul 8oz,UND,129.08,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Tiza azul 8oz CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Tiza azul 8oz CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-TIZA-ROJA-8OZ,CONSTRUCCION LIGERA - HERRAMIENTAS,Tiza roja 8oz,UND,133.08,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Tiza roja 8oz CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Tiza roja 8oz CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-FULMINANTE-VERDE-CAL-27-AMERICANO,CONSTRUCCION LIGERA - HERRAMIENTAS,Fulminante verde cal.27 americano,UND,5.02,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Fulminante verde cal.27 americano CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Fulminante verde cal.27 americano CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-FULMINANTE-ROJO-CAL-27-AMERICANO,CONSTRUCCION LIGERA - HERRAMIENTAS,Fulminante rojo cal.27 americano,UND,5.39,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Fulminante rojo cal.27 americano CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Fulminante rojo cal.27 americano CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-FULMINANTE-AMARILLO-CAL-27-AMERICANO,CONSTRUCCION LIGERA - HERRAMIENTAS,Fulminante amarillo cal.27 americano,UND,5.02,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Fulminante amarillo cal.27 americano CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Fulminante amarillo cal.27 americano CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-FULMINANTE-MARRON-CAL-22-AMERICANO,CONSTRUCCION LIGERA - HERRAMIENTAS,Fulminante marron cal 22 Americano,UND,4.18,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Fulminante marron cal 22 Americano CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Fulminante marron cal 22 Americano CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-FULMINANTE-AMARILLO-CAL-22-AMERICANO,CONSTRUCCION LIGERA - HERRAMIENTAS,Fulminante amarillo cal 22 Americano,UND,4.31,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Fulminante amarillo cal 22 Americano CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Fulminante amarillo cal 22 Americano CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-FULMINANTE-VERDE-CAL-22-AMERICANO,CONSTRUCCION LIGERA - HERRAMIENTAS,Fulminante verde cal.22 americano,UND,4.19,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Fulminante verde cal.22 americano CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Fulminante verde cal.22 americano CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-FULMINANTE-ROJO-CAL-27-BLUEPINK,CONSTRUCCION LIGERA - HERRAMIENTAS,Fulminante rojo cal 27 Bluepink,UND,4.98,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Fulminante rojo cal 27 Bluepink CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Fulminante rojo cal 27 Bluepink CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-FULMINANTE-VERDE-CAL-22-BLUEPINK,CONSTRUCCION LIGERA - HERRAMIENTAS,Fulminante verde cal 22 Bluepink,UND,1.56,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Fulminante verde cal 22 Bluepink CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Fulminante verde cal 22 Bluepink CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-LIJAS-100-PARA-YESO,CONSTRUCCION LIGERA - HERRAMIENTAS,Lijas 100 para yeso,UND,15.37,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Lijas 100 para yeso CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Lijas 100 para yeso CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-LIJAS-120-PARA-YESO,CONSTRUCCION LIGERA - HERRAMIENTAS,Lijas 120 para yeso,UND,17.07,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Lijas 120 para yeso CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Lijas 120 para yeso CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-LIJAS-100-PARA-YESO-2,CONSTRUCCION LIGERA - HERRAMIENTAS,Lijas 100 para yeso,UND,6.68,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Lijas 100 para yeso CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Lijas 100 para yeso CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-CORTADOR-CIRCULAR,CONSTRUCCION LIGERA - HERRAMIENTAS,Cortador circular,UND,587.03,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Cortador circular CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Cortador circular CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-PISTOLA-HILTI-DX2,CONSTRUCCION LIGERA - HERRAMIENTAS,Pistola Hilti Dx2,UND,7867.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Pistola Hilti Dx2 CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Pistola Hilti Dx2 CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-PISTOLA-SIMPSON-PT-22,CONSTRUCCION LIGERA - HERRAMIENTAS,Pistola Simpson PT-22,UND,7291.70,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Pistola Simpson PT-22 CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Pistola Simpson PT-22 CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-SERRUCHO-PARA-YESO-15,CONSTRUCCION LIGERA - HERRAMIENTAS,"Serrucho para yeso 15""",UND,564.76,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Serrucho para yeso 15"" CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Serrucho para yeso 15"" CONSTRUCCION LIGERA - HERRAMIENTAS"
MAT-SERRUCHO-PARA-YESO-6,CONSTRUCCION LIGERA - HERRAMIENTAS,"Serrucho para yeso 6""",UND,391.30,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Serrucho para yeso 6"" CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Serrucho para yeso 6"" CONSTRUCCION LIGERA - HERRAMIENTAS"
MAT-TIJERAS-BULLDOG-PARA-METALES-GRUESOS,CONSTRUCCION LIGERA - HERRAMIENTAS,Tijeras bulldog para metales gruesos,UND,619.87,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Tijeras bulldog para metales gruesos CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Tijeras bulldog para metales gruesos CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-TIJERAS-DE-CORTE-RECTO,CONSTRUCCION LIGERA - HERRAMIENTAS,Tijeras de corte recto,UND,537.84,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Tijeras de corte recto CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Tijeras de corte recto CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-RASPILLADOR-YESO-METALICO,CONSTRUCCION LIGERA - HERRAMIENTAS,Raspillador yeso metalico,UND,548.45,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Raspillador yeso metalico CONSTRUCCION LIGERA - HERRAMIENTAS MINIBANNER CON LINK Raspillador yeso metalico CONSTRUCCION LIGERA - HERRAMIENTAS
MAT-PLANCHA-DANPALON-AZUL-SOFTLITE-D2-8MMX60CMX11-98M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon azul softlite d2 8mmx60cmx11.98m,UND,17391.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon azul softlite d2 8mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon azul softlite d2 8mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-BLANCO-SOFTLITE-D2-8MMX60CMX11-98M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon blanco softlite d2 8mmx60cmx11.98m,UND,17391.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon blanco softlite d2 8mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon blanco softlite d2 8mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-BRONCE-COMPACTO-4MMX60CMX11-98M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon bronce compacto 4mmx60cmx11.98m,UND,45913.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon bronce compacto 4mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon bronce compacto 4mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-BRONCE-MULTICELDA-16MMX1-04X11-98M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon bronce multicelda 16mmx1.04x11.98m,UND,36452.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon bronce multicelda 16mmx1.04x11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon bronce multicelda 16mmx1.04x11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-BRONCE-SOFTLITE-D2-10MMX60CMX11-98M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon bronce softlite d2 10mmx60cmx11.98m,UND,18783.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon bronce softlite d2 10mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon bronce softlite d2 10mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-BRONCE-SOFTLITE-D2-8MMX60CMX11-98M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon bronce softlite d2 8mmx60cmx11.98m,UND,17391.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon bronce softlite d2 8mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon bronce softlite d2 8mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-GRIS-REFLECTIVO-SOFTLITE-D2-10MMX60CM,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon gris reflectivo softlite d2 10mmx60cmx11.98m,UND,18783.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon gris reflectivo softlite d2 10mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon gris reflectivo softlite d2 10mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-GRIS-REFLECTIVO-SOFTLITE-D2-8MMX60CMX,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon gris reflectivo softlite d2 8mmx60cmx11.98m,UND,17391.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon gris reflectivo softlite d2 8mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon gris reflectivo softlite d2 8mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHADANPALON-GRIS-REFLECTIVO-SOFTLITE-MULTICELDA-8M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Planchadanpalon gris reflectivo softlite multicelda 8mmx60cmx11.98m,UND,18783.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Planchadanpalon gris reflectivo softlite multicelda 8mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Planchadanpalon gris reflectivo softlite multicelda 8mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-TRANSPARENTE-MULTICELDA-8MMX60CMX11-9,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon transparente multicelda 8mmx60cmx11.98m,UND,18783.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon transparente multicelda 8mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon transparente multicelda 8mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-TRANSPARENTE-ROJO-3D-LITE-22MMX60CMX1,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon transparente-rojo 3d lite 22mmx60cmx11.98m,UND,27270.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon transparente-rojo 3d lite 22mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon transparente-rojo 3d lite 22mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-VERDE-SOFTLITE-D2-10MMX60CMX11-98M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon verde softlite d2 10mmx60cmx11.98m,UND,18783.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon verde softlite d2 10mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon verde softlite d2 10mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PLANCHA-DANPALON-VERDE-SOFTLITE-D2-8MMX60CMX11-98M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Plancha danpalon verde softlite d2 8mmx60cmx11.98m,UND,17391.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Plancha danpalon verde softlite d2 8mmx60cmx11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Plancha danpalon verde softlite d2 8mmx60cmx11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-ASEGURADOR-DE-ACERO-EXPROOF-DANPALON-10MM,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Asegurador de acero exproof danpalon 10mm,UND,63.56,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Asegurador de acero exproof danpalon 10mm CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Asegurador de acero exproof danpalon 10mm CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-ASEGURADOR-DE-ACERO-HD-DANPALON-12MM,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Asegurador de acero hd danpalon 12mm,UND,40.68,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Asegurador de acero hd danpalon 12mm CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Asegurador de acero hd danpalon 12mm CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-ASEGURADOR-DE-ACERO-HD-DANPALON-16MM,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Asegurador de acero hd danpalon 16mm,UND,88.98,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Asegurador de acero hd danpalon 16mm CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Asegurador de acero hd danpalon 16mm CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-ASEGURADOR-DE-ACERO-HD-DANPALON-8MM,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Asegurador de acero hd danpalon 8mm,UND,80.51,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Asegurador de acero hd danpalon 8mm CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Asegurador de acero hd danpalon 8mm CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-ASEGURADOR-PARA-SEPARADOR-DANPALON-COMPACTO,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Asegurador para separador danpalon compacto,UND,4.24,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Asegurador para separador danpalon compacto CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Asegurador para separador danpalon compacto CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-TORNILLOS-PARA-ASEGURAR-DANPALON-COMPACTO-Y-MULTICELDA,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Tornillos para asegurar Danpalon Compacto y multicelda 4.8x50´´,UND,8.47,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Tornillos para asegurar Danpalon Compacto y multicelda 4.8x50´´ CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Tornillos para asegurar Danpalon Compacto y multicelda 4.8x50 CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-CINTA-ADHESIVA-34MM-X-33M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Cinta adhesiva 34mm x 33m,ML,84.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Cinta adhesiva 34mm x 33m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Cinta adhesiva 34mm x 33m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-CINTA-ADHESIVA-1-X-33M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,"Cinta adhesiva 1"" x 33m",ML,40.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Cinta adhesiva 1"" x 33m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Cinta adhesiva 1"" x 33m CONSTRUCCON LIGERAS - DANPALON - TOLDO"
MAT-CINTA-ADHESIVA-1-1-2-X-50M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,"Cinta adhesiva 1 1/2"" x 50m",ML,36.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Cinta adhesiva 1 1/2"" x 50m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Cinta adhesiva 1 1/2"" x 50m CONSTRUCCON LIGERAS - DANPALON - TOLDO"
MAT-PERFIL-CONECTOR-U-BRONCE-DANPALON-COMPACTO-11-98M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Perfil conector u bronce danpalon compacto 11.98m,UND,4174.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Perfil conector u bronce danpalon compacto 11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Perfil conector u bronce danpalon compacto 11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PERFIL-CONECTOR-U-BRONCE-TOPGAL-6-16MMX11-90M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Perfil conector u bronce topgal 6-16mmx11.90m,UND,2782.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Perfil conector u bronce topgal 6-16mmx11.90m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Perfil conector u bronce topgal 6-16mmx11.90m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PERFIL-CONECTOR-U-GRIS-METALICO-TOPGAL-6-16MMX11-90M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Perfil conector u gris metalico topgal 6-16mmx11.90m,UND,2782.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Perfil conector u gris metalico topgal 6-16mmx11.90m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Perfil conector u gris metalico topgal 6-16mmx11.90m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PERFIL-CONECTOR-U-TRANSPARENTE-DANPALON-COMPACTO-11-98,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Perfil conector u transparente danpalon compacto 11.98m,UND,2365.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Perfil conector u transparente danpalon compacto 11.98m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Perfil conector u transparente danpalon compacto 11.98m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-PERFIL-CONECTOR-U-TRANSPARENTE-TOPGAL-6-16MMX11-90M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Perfil conector u transparente topgal 6-16mmx11.90m,UND,2782.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Perfil conector u transparente topgal 6-16mmx11.90m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Perfil conector u transparente topgal 6-16mmx11.90m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-TERMINAL-PARA-CONECTOR-U-DE-ALUMINIO-DANPALON,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Terminal para conector u de aluminio danpalon,UND,84.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Terminal para conector u de aluminio danpalon CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Terminal para conector u de aluminio danpalon CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-TERMINAL-TRANSPARENTE-PARA-CONECTOR-U-1040-DANPALON,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Terminal transparente para conector u 1040 danpalon,UND,71.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Terminal transparente para conector u 1040 danpalon CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Terminal transparente para conector u 1040 danpalon CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-TERMINAL-TRANSPARENTE-PARA-CONECTOR-U-TOPGAL,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Terminal transparente para conector u topgal,UND,42.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Terminal transparente para conector u topgal CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Terminal transparente para conector u topgal CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-TERMINAL-TRANSPARENTE-PARA-CONECTOR-U2-DANPALON,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Terminal transparente para conector u2 danpalon,UND,58.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Terminal transparente para conector u2 danpalon CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Terminal transparente para conector u2 danpalon CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-TOLDO-BASE-ALUMINIO-NEGRO-TERMICO-BRONCE-6MMX1X1-5M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Toldo base aluminio negro - termico bronce 6mmx1x1.5m,UND,7200.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Toldo base aluminio negro - termico bronce 6mmx1x1.5m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Toldo base aluminio negro - termico bronce 6mmx1x1.5m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-TOLDO-BASE-ALUMINIO-NEGRO-POLICARBONATO-SOLIDO-BRONZE,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Toldo base aluminio negro - policarbonato solido bronze 3mmx1x1.5m,UND,8900.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Toldo base aluminio negro - policarbonato solido bronze 3mmx1x1.5m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Toldo base aluminio negro - policarbonato solido bronze 3mmx1x1.5m CONSTRUCCON LIGERAS - DANPALON - TOLDO
MAT-TOLDO-BASE-PLASTICA-NEGRA-TERMICO-BRONCE-6MMX1X1-5M,CONSTRUCCÓN LIGERAS - DANPALON - TOLDO,Toldo base plastica negra - termico bronce 6mmx1x1.5m,UND,5426.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Toldo base plastica negra - termico bronce 6mmx1x1.5m CONSTRUCCÓN LIGERAS - DANPALON - TOLDO Plasticos Comerciales - Materiales generales Toldo base plastica negra - termico bronce 6mmx1x1.5m CONSTRUCCON LIGERAS - DANPALON - TOLDO
